,Date,visitor_neutral,PTS,home_neutral,PTS
28,2021-01-21,Tennessee Tech,69,Austin Peay,72
29,2021-01-21,Utah,71,Washington State,56
30,2021-01-21,Wichita State,52,Memphis,72
0,2021-01-22,Michigan,70,Purdue,53
1,2021-01-22,Little Rock,66,Texas-Arlington,59
2,2021-01-22,Arkansas State,68,Louisiana,81
3,2021-01-22,Cal Poly,49,UC-Irvine,68
4,2021-01-22,Cal State Bakersfield,47,UC-Riverside,45
5,2021-01-22,UC-Davis,69,UC-San Diego,89
6,2021-01-22,UCSB,105,Cal State Northridge,58
7,2021-01-22,Charlotte,53,Florida Atlantic,66
8,2021-01-22,Denver,58,North Dakota State,70
9,2021-01-22,Detroit,81,Oakland,86
10,2021-01-22,Fairleigh Dickinson,71,Merrimack,76
11,2021-01-22,Florida Gulf Coast,79,Lipscomb,69
12,2021-01-22,Georgia Southern,84,South Alabama,75
13,2021-01-22,Georgia State,71,Appalachian State,80
14,2021-01-22,Grand Canyon,77,Dixie State,74
15,2021-01-22,Hawaii,67,Cal State Fullerton,83
16,2021-01-22,UIC,67,Youngstown State,66
17,2021-01-22,Purdue-Fort Wayne,59,Green Bay,77
18,2021-01-22,Jacksonville,81,North Alabama,82
19,2021-01-22,Kennesaw State,54,North Florida,69
20,2021-01-22,Louisiana Tech,74,UTEP,82
21,2021-01-22,Marist,64,Rider,76
22,2021-01-22,Marshall,79,Florida International,66
23,2021-01-22,Milwaukee,53,Cleveland State,64
24,2021-01-22,Mount St. Mary's,64,Central Connecticut,65
25,2021-01-22,Nevada,64,Wyoming,71
26,2021-01-22,Niagara,59,Quinnipiac,56
27,2021-01-22,North Dakota,73,South Dakota State,92
28,2021-01-22,Northern Kentucky,81,Robert Morris,76
29,2021-01-22,Rice,68,Alabama-Birmingham,78
30,2021-01-22,Saint Francis (PA),70,Sacred Heart,82
31,2021-01-22,St. Peter's,68,Siena,62
32,2021-01-22,San Diego State,98,Air Force,61
33,2021-01-22,South Dakota,65,Western Illinois,60
34,2021-01-22,Southern Miss,64,UTSA,70
35,2021-01-22,Stetson,62,Bellarmine,67
36,2021-01-22,Texas State,57,Louisiana-Monroe,47
37,2021-01-22,Troy,81,Coastal Carolina,90
38,2021-01-22,Wright State,95,IUPUI,65
0,2021-01-23,Pacific,49,Gonzaga,95
1,2021-01-23,Baylor,81,Oklahoma State,66
2,2021-01-23,Providence,56,Villanova,71
3,2021-01-23,Missouri,73,Tennessee,64
4,2021-01-23,Houston,68,Temple,51
5,2021-01-23,Kansas,68,Oklahoma,75
6,2021-01-23,Ohio State,74,Wisconsin,62
7,2021-01-23,UConn,66,Creighton,74
8,2021-01-23,Georgia Tech,62,Virginia,64
9,2021-01-23,West Virginia,69,Kansas State,47
10,2021-01-23,Virginia Tech,60,Syracuse,78
11,2021-01-23,Maryland,63,Minnesota,49
12,2021-01-23,Mississippi State,73,Alabama,81
13,2021-01-23,Clemson,61,Florida State,80
14,2021-01-23,Oregon State,75,Oregon,64
15,2021-01-23,UCLA,72,Stanford,73
16,2021-01-23,Akron,79,Western Michigan,68
17,2021-01-23,Albany (NY),64,New Hampshire,71
18,2021-01-23,Alcorn State,57,Alabama State,52
19,2021-01-23,Arkansas,92,Vanderbilt,71
20,2021-01-23,Little Rock,61,Texas-Arlington,66
21,2021-01-23,Arkansas State,74,Louisiana,77
22,2021-01-23,Army,62,Navy,69
23,2021-01-23,Auburn,109,South Carolina,86
24,2021-01-23,Ball State,77,Ohio,85
25,2021-01-23,Boston University,81,Lafayette,76
26,2021-01-23,Cal Poly,44,UC-Irvine,67
27,2021-01-23,Cal State Bakersfield,63,UC-Riverside,70
28,2021-01-23,UC-Davis,78,UC-San Diego,71
29,2021-01-23,UCSB,80,Cal State Northridge,66
30,2021-01-23,Central Arkansas,58,Abilene Christian,93
31,2021-01-23,Charlotte,74,Florida Atlantic,71
32,2021-01-23,Colorado,70,Washington State,59
33,2021-01-23,Dayton,43,VCU,66
34,2021-01-23,Delaware,70,UNC Wilmington,77
35,2021-01-23,Denver,58,North Dakota State,84
36,2021-01-23,DePaul,68,Marquette,61
37,2021-01-23,Detroit,82,Oakland,72
38,2021-01-23,Drexel,79,William & Mary,64
39,2021-01-23,Duke,65,Louisville,70
40,2021-01-23,Eastern Illinois,54,Tennessee State,65
41,2021-01-23,Eastern Washington,82,Northern Colorado,76
42,2021-01-23,Florida,92,Georgia,84
43,2021-01-23,Florida Gulf Coast,56,Lipscomb,71
44,2021-01-23,Furman,62,ETSU,71
45,2021-01-23,George Mason,71,St. Joseph's,62
46,2021-01-23,Georgia Southern,48,South Alabama,62
47,2021-01-23,Georgia State,61,Appalachian State,74
48,2021-01-23,Grand Canyon,81,Dixie State,46
49,2021-01-23,Hawaii,76,Cal State Fullerton,53
50,2021-01-23,Idaho State,43,Portland State,69
51,2021-01-23,UIC,77,Youngstown State,85
52,2021-01-23,Purdue-Fort Wayne,72,Green Bay,87
53,2021-01-23,Jackson State,75,Grambling,61
54,2021-01-23,Jacksonville,54,North Alabama,76
55,2021-01-23,Jacksonville State,76,Austin Peay,70
56,2021-01-23,James Madison,63,Northeastern,72
57,2021-01-23,Kennesaw State,65,North Florida,68
58,2021-01-23,Kent State,74,Toledo,76
59,2021-01-23,La Salle,84,Richmond,78
60,2021-01-23,Lamar,72,Stephen F. Austin,102
61,2021-01-23,Lehigh,75,Holy Cross,72
62,2021-01-23,Long Beach State,75,California Baptist,96
63,2021-01-23,LSU,69,Kentucky,82
64,2021-01-23,Louisiana Tech,73,UTEP,55
65,2021-01-23,Loyola (MD),70,American,71
66,2021-01-23,Marist,76,Rider,67
67,2021-01-23,Marshall,89,Florida International,72
68,2021-01-23,McNeese State,74,Houston Baptist,71
69,2021-01-23,Miami (OH),85,Eastern Michigan,63
70,2021-01-23,Milwaukee,81,Cleveland State,80
71,2021-01-23,UMKC,58,Oral Roberts,60
72,2021-01-23,Montana,83,Sacramento State,89
73,2021-01-23,Montana State,58,Northern Arizona,53
74,2021-01-23,New Orleans,62,Nicholls State,86
75,2021-01-23,Niagara,69,Quinnipiac,78
76,2021-01-23,Norfolk State,71,Coppin State,81
77,2021-01-23,UNC Greensboro,74,Chattanooga,66
78,2021-01-23,NC State,76,UNC,86
79,2021-01-23,North Dakota,74,South Dakota State,85
80,2021-01-23,Northern Kentucky,79,Robert Morris,74
81,2021-01-23,Northwestern,78,Penn State,81
82,2021-01-23,Northwestern State,73,Southeastern Louisiana,68
83,2021-01-23,Pepperdine,54,BYU,65
84,2021-01-23,Pitt,75,Wake Forest,76
85,2021-01-23,Prairie View,77,Mississippi Valley State,31
86,2021-01-23,Rice,74,Alabama-Birmingham,86
87,2021-01-23,Saint Mary's,67,San Francisco,63
88,2021-01-23,St. Peter's,40,Siena,47
89,2021-01-23,San Diego,78,Portland,70
90,2021-01-23,San Jose State,83,New Mexico,71
91,2021-01-23,Santa Clara,72,Loyola Marymount,69
92,2021-01-23,South Dakota,84,Western Illinois,74
93,2021-01-23,Southern,58,Alabama A&M,68
94,2021-01-23,USC,76,California,68
95,2021-01-23,SIU-Edwardsville,62,Belmont,114
96,2021-01-23,SMU,78,UCF,65
97,2021-01-23,Southern Miss,72,UTSA,78
98,2021-01-23,St. Bonaventure,65,Duquesne,61
99,2021-01-23,Stetson,65,Bellarmine,76
100,2021-01-23,Stony Brook,65,NJIT,74
101,2021-01-23,UT-Martin,44,Morehead State,76
102,2021-01-23,Tennessee Tech,63,Murray State,72
103,2021-01-23,Texas A&M,50,Ole Miss,61
104,2021-01-23,Texas A&M-Corpus Christi,53,Incarnate Word,72
105,2021-01-23,Texas Southern,66,Arkansas-Pine Bluff,57
106,2021-01-23,Texas State,69,Louisiana-Monroe,63
107,2021-01-23,Towson,58,Hofstra,71
108,2021-01-23,Troy,65,Coastal Carolina,70
109,2021-01-23,Utah Valley,78,St. John's (NY),96
110,2021-01-23,Valparaiso,69,Illinois State,60
111,2021-01-23,VMI,80,Mercer,83
112,2021-01-23,Weber State,72,Southern Utah,77
113,2021-01-23,Western Carolina,78,Wofford,91
114,2021-01-23,Western Kentucky,82,Middle Tennessee,67
115,2021-01-23,Wright State,100,IUPUI,72
0,2021-01-24,Albany (NY),83,New Hampshire,64
1,2021-01-24,American,81,Loyola (MD),79
2,2021-01-24,Army,87,Navy,78
3,2021-01-24,Boston University,64,Lafayette,61
4,2021-01-24,Carver College,60,Nicholls State,105
5,2021-01-24,Charleston Southern,62,Gardner-Webb,74
6,2021-01-24,Davidson,69,UMass,60
7,2021-01-24,Delaware,67,UNC Wilmington,62
8,2021-01-24,Delaware State,83,Morgan State,99
9,2021-01-24,Fordham,42,Rhode Island,52
10,2021-01-24,James Madison,79,Northeastern,72
11,2021-01-24,Lehigh,82,Holy Cross,74
12,2021-01-24,Loyola (IL),69,Bradley,56
13,2021-01-24,Memphis,80,East Carolina,53
14,2021-01-24,UMKC,81,Oral Roberts,76
15,2021-01-24,Nevada,88,Wyoming,93
16,2021-01-24,Norfolk State,77,Coppin State,81
17,2021-01-24,Notre Dame,73,Miami (FL),59
18,2021-01-24,Presbyterian,57,High Point,81
19,2021-01-24,Radford,68,UNC Asheville,76
20,2021-01-24,Rutgers,74,Indiana,70
21,2021-01-24,San Diego State,91,Air Force,59
22,2021-01-24,Stony Brook,56,NJIT,44
23,2021-01-24,Towson,69,Hofstra,74
24,2021-01-24,Utah,79,Washington,83
25,2021-01-24,Valparaiso,70,Illinois State,66
26,2021-01-24,Western Kentucky,68,Middle Tennessee,52
0,2021-01-25,Syracuse,58,Virginia,81
1,2021-01-25,Texas Tech,87,West Virginia,88
2,2021-01-25,Arizona State,67,Arizona,80
3,2021-01-25,Charleston Southern,71,Gardner-Webb,80
4,2021-01-25,Coe,60,Northern Iowa,70
5,2021-01-25,Howard Payne,53,Tarleton State,113
6,2021-01-25,Loyola (IL),65,Bradley,58
7,2021-01-25,Loyola Marymount,75,Portland,50
8,2021-01-25,Oklahoma State,81,Iowa State,60
9,2021-01-25,Prairie View,73,Arkansas-Pine Bluff,56
10,2021-01-25,Presbyterian,71,High Point,56
11,2021-01-25,Radford,73,UNC Asheville,63
12,2021-01-25,Southern,64,Alabama State,66
13,2021-01-25,Southern Illinois,66,Indiana State,69
14,2021-01-25,Utah State,56,UNLV,59
15,2021-01-25,Western New Mexico,41,New Mexico State,70
0,2021-01-26,Oklahoma,80,Texas,79
1,2021-01-26,Kentucky,59,Alabama,70
2,2021-01-26,Missouri,82,Auburn,88
3,2021-01-26,Mississippi State,53,Tennessee,56
4,2021-01-26,Dayton,76,Saint Louis,71
5,2021-01-26,Butler,51,UConn,63
6,2021-01-26,Drake,68,Missouri State,61
7,2021-01-26,Eastern Michigan,65,Akron,86
8,2021-01-26,Fairleigh Dickinson,94,Saint Francis (PA),92
9,2021-01-26,Georgia Tech,68,Duke,75
10,2021-01-26,LSU,78,Texas A&M,66
11,2021-01-26,UNC,75,Pitt,65
12,2021-01-26,Richmond,79,St. Joseph's,56
13,2021-01-26,Saint Martin's,60,Portland State,69
14,2021-01-26,Southeast Missouri State,66,UT-Martin,69
15,2021-01-26,Southern Illinois,59,Indiana State,71
16,2021-01-26,SIU-Edwardsville,87,Eastern Illinois,74
17,2021-01-26,SMU,72,Memphis,76
18,2021-01-26,Toledo,90,Miami (OH),81
19,2021-01-26,Tulsa,67,Temple,76
20,2021-01-26,Western Michigan,58,Ohio,81
0,2021-01-27,Kansas State,59,Baylor,107
1,2021-01-27,Penn State,79,Ohio State,83
2,2021-01-27,Wisconsin,61,Maryland,55
3,2021-01-27,Miami (FL),59,Florida State,81
4,2021-01-27,Creighton,85,Seton Hall,81
5,2021-01-27,Virginia Tech,62,Notre Dame,51
6,2021-01-27,Louisville,50,Clemson,54
7,2021-01-27,Boise State,56,Colorado State,78
8,2021-01-27,Bowling Green State,91,Kent State,96
9,2021-01-27,BYU,73,Pepperdine,76
10,2021-01-27,Central Arkansas,57,Southeastern Louisiana,69
11,2021-01-27,Drake,78,Missouri State,73
12,2021-01-27,Duquesne,86,Fordham,62
13,2021-01-27,East Carolina,64,UCF,71
14,2021-01-27,Fairleigh Dickinson,82,Saint Francis (PA),90
15,2021-01-27,Georgia,59,South Carolina,83
16,2021-01-27,Houston Baptist,73,Incarnate Word,57
17,2021-01-27,Marquette,63,Providence,72
18,2021-01-27,McNeese State,69,Nicholls State,76
19,2021-01-27,Mercer,68,UNC Greensboro,81
20,2021-01-27,Merrimack,68,LIU,63
21,2021-01-27,Ole Miss,59,Arkansas,74
22,2021-01-27,New Orleans,73,Northwestern State,81
23,2021-01-27,Rhode Island,73,La Salle,60
24,2021-01-27,Sam Houston State,75,Texas A&M-Corpus Christi,70
25,2021-01-27,St. John's (NY),81,DePaul,68
26,2021-01-27,Stephen F. Austin,62,Abilene Christian,82
27,2021-01-27,Towson,63,James Madison,78
28,2021-01-27,Utah State,83,UNLV,74
29,2021-01-27,Vanderbilt,71,Florida,78
30,2021-01-27,Wake Forest,67,NC State,72
31,2021-01-27,Washington State,58,Colorado,70
32,2021-01-27,Western Carolina,61,VMI,87
33,2021-01-27,Wofford,69,Citadel,77
0,2021-01-28,Gonzaga,90,San Diego,62
1,2021-01-28,Houston,83,Tulane,60
2,2021-01-28,TCU,51,Kansas,59
3,2021-01-28,Air Force,58,San Jose State,59
4,2021-01-28,Alabama-Birmingham,70,Middle Tennessee,59
5,2021-01-28,Belmont,81,Austin Peay,76
6,2021-01-28,Bradley,85,Valparaiso,91
7,2021-01-28,California,68,Arizona State,72
8,2021-01-28,Eastern Illinois,41,UT-Martin,51
9,2021-01-28,Louisiana Tech,76,Southern Miss,63
10,2021-01-28,Memphis,65,SMU,67
11,2021-01-28,Merrimack,68,LIU,78
12,2021-01-28,Michigan State,37,Rutgers,67
13,2021-01-28,Morehead State,85,Jacksonville State,66
14,2021-01-28,New Mexico,62,Fresno State,64
15,2021-01-28,UNC Asheville,80,Winthrop,84
16,2021-01-28,Oregon State,62,USC,75
17,2021-01-28,SIU-Edwardsville,62,Southeast Missouri State,64
18,2021-01-28,Stanford,73,Arizona,64
19,2021-01-28,Tennessee State,53,Murray State,73
20,2021-01-28,UTEP,79,UTSA,86
21,2021-01-28,Weber State,81,Idaho,56
22,2021-01-28,Wyoming,57,San Diego State,87
0,2021-01-29,Iowa,75,Illinois,80
1,2021-01-29,Appalachian State,62,Troy,71
2,2021-01-29,Bellarmine,84,Kennesaw State,67
3,2021-01-29,Boise State,85,Colorado State,77
4,2021-01-29,Cal State Fullerton,90,Cal State Bakersfield,84
5,2021-01-29,Cal State Northridge,70,Cal Poly,76
6,2021-01-29,UC-Irvine,53,Hawaii,51
7,2021-01-29,UCSB,72,UC-Davis,51
8,2021-01-29,Carver College,61,North Carolina Central,94
9,2021-01-29,Charleston Southern,58,Campbell,59
10,2021-01-29,Coastal Carolina,79,Georgia Southern,62
11,2021-01-29,Detroit,78,Youngstown State,75
12,2021-01-29,Dixie State,74,California Baptist,89
13,2021-01-29,Florida International,55,Charlotte,63
14,2021-01-29,Green Bay,68,Cleveland State,74
15,2021-01-29,High Point,59,Gardner-Webb,55
16,2021-01-29,UIC,68,Northern Kentucky,72
17,2021-01-29,Liberty,59,Jacksonville,54
18,2021-01-29,Longwood,49,Presbyterian,45
19,2021-01-29,Louisiana,62,Texas State,60
20,2021-01-29,Louisiana-Monroe,62,Little Rock,66
21,2021-01-29,Manhattan,55,St. Peter's,59
22,2021-01-29,Milwaukee,68,IUPUI,73
23,2021-01-29,Monmouth,77,Niagara,67
24,2021-01-29,Omaha,59,South Dakota,91
25,2021-01-29,New Mexico State,62,Grand Canyon,70
26,2021-01-29,North Alabama,82,North Florida,78
27,2021-01-29,UNC Asheville,57,Winthrop,55
28,2021-01-29,North Dakota State,71,UMKC,67
29,2021-01-29,North Texas,79,Rice,74
30,2021-01-29,Northern Colorado,64,Northern Arizona,68
31,2021-01-29,Oakland,81,Purdue-Fort Wayne,66
32,2021-01-29,Ohio,76,Buffalo,75
33,2021-01-29,Robert Morris,70,Wright State,79
34,2021-01-29,Stetson,63,Florida Gulf Coast,64
35,2021-01-29,Tarleton State,60,Utah Valley,73
36,2021-01-29,Texas-Arlington,75,Arkansas State,83
37,2021-01-29,Western Illinois,81,North Dakota,83
0,2021-01-30,Gonzaga,97,Pepperdine,75
1,2021-01-30,Auburn,72,Baylor,84
2,2021-01-30,Villanova,80,Seton Hall,72
3,2021-01-30,Virginia,51,Virginia Tech,65
4,2021-01-30,Alabama,61,Oklahoma,66
5,2021-01-30,Texas Tech,76,LSU,71
6,2021-01-30,Florida,85,West Virginia,80
7,2021-01-30,TCU,98,Missouri,102
8,2021-01-30,Wisconsin,71,Penn State,81
9,2021-01-30,Kansas,61,Tennessee,80
10,2021-01-30,Florida State,65,Georgia Tech,76
11,2021-01-30,Creighton,69,DePaul,62
12,2021-01-30,Minnesota,62,Purdue,81
13,2021-01-30,Oregon State,52,UCLA,57
14,2021-01-30,Abilene Christian,75,Incarnate Word,67
15,2021-01-30,Air Force,62,San Jose State,75
16,2021-01-30,Alabama A&M,57,Prairie View,79
17,2021-01-30,Alabama State,73,Texas Southern,80
18,2021-01-30,Appalachian State,59,Troy,65
19,2021-01-30,Arkansas,77,Oklahoma State,81
20,2021-01-30,Arkansas-Pine Bluff,71,Grambling,74
21,2021-01-30,Ball State,42,Akron,74
22,2021-01-30,Bellarmine,84,Kennesaw State,79
23,2021-01-30,Belmont,72,Murray State,71
24,2021-01-30,Bluefield State,56,Lipscomb,89
25,2021-01-30,Bryant,79,Fairleigh Dickinson,81
26,2021-01-30,Bucknell,84,Lehigh,70
27,2021-01-30,Cal State Fullerton,73,Cal State Bakersfield,83
28,2021-01-30,Cal State Northridge,64,Cal Poly,51
29,2021-01-30,California,50,Arizona,71
30,2021-01-30,UC-Irvine,61,Hawaii,62
31,2021-01-30,UCSB,89,UC-Davis,86
32,2021-01-30,Central Connecticut,59,Saint Francis (PA),62
33,2021-01-30,UCF,88,Wichita State,93
34,2021-01-30,Central Michigan,76,Kent State,83
35,2021-01-30,Charleston Southern,67,Campbell,75
36,2021-01-30,Citadel,84,ETSU,112
37,2021-01-30,Clemson,53,Duke,79
38,2021-01-30,Coastal Carolina,58,Georgia Southern,61
39,2021-01-30,Colgate,74,Holy Cross,63
40,2021-01-30,Delaware State,66,Norfolk State,94
41,2021-01-30,Detroit,77,Youngstown State,72
42,2021-01-30,Dixie State,79,California Baptist,75
43,2021-01-30,Eastern Illinois,44,Southeast Missouri State,75
44,2021-01-30,Elon,43,Delaware,66
45,2021-01-30,Florida A&M,58,North Carolina A&T,70
46,2021-01-30,Florida International,65,Charlotte,68
47,2021-01-30,Furman,75,Western Carolina,69
48,2021-01-30,George Mason,67,St. Bonaventure,84
49,2021-01-30,Green Bay,65,Cleveland State,73
50,2021-01-30,Hartford,59,Stony Brook,57
51,2021-01-30,High Point,72,Gardner-Webb,69
52,2021-01-30,Hofstra,82,UNC Wilmington,73
53,2021-01-30,UIC,67,Northern Kentucky,69
54,2021-01-30,Iowa State,56,Mississippi State,95
55,2021-01-30,La Salle,62,VCU,73
56,2021-01-30,Liberty,64,Jacksonville,58
57,2021-01-30,LIU,102,St. Francis (NY),88
58,2021-01-30,Longwood,54,Presbyterian,66
59,2021-01-30,Louisiana,74,Texas State,73
60,2021-01-30,Louisiana-Monroe,49,Little Rock,65
61,2021-01-30,Loyola (MD),52,Navy,70
62,2021-01-30,Manhattan,54,St. Peter's,68
63,2021-01-30,McNeese State,56,Lamar,64
64,2021-01-30,Mercer,69,Wofford,72
65,2021-01-30,Miami (FL),54,Wake Forest,66
66,2021-01-30,Milwaukee,83,IUPUI,76
67,2021-01-30,Ole Miss,61,Georgia,71
68,2021-01-30,Mississippi Valley State,56,Jackson State,106
69,2021-01-30,Monmouth,74,Niagara,83
70,2021-01-30,Morehead State,74,Tennessee Tech,55
71,2021-01-30,Morgan State,79,Coppin State,76
72,2021-01-30,Omaha,93,South Dakota,97
73,2021-01-30,New Hampshire,44,Binghamton,65
74,2021-01-30,New Mexico,55,Fresno State,65
75,2021-01-30,New Mexico State,53,Grand Canyon,65
76,2021-01-30,New Orleans,73,Southeastern Louisiana,79
77,2021-01-30,North Alabama,72,North Florida,82
78,2021-01-30,North Dakota State,47,UMKC,49
79,2021-01-30,Northern Iowa,74,Southern Illinois,62
80,2021-01-30,Northwest University,48,Idaho State,89
81,2021-01-30,Northwestern State,81,Central Arkansas,77
82,2021-01-30,Notre Dame,84,Pitt,58
83,2021-01-30,Oakland,82,Purdue-Fort Wayne,75
84,2021-01-30,Pacific,87,BYU,95
85,2021-01-30,Providence,72,Georgetown,73
86,2021-01-30,Rhode Island,56,Dayton,67
87,2021-01-30,Robert Morris,56,Wright State,86
88,2021-01-30,Sacred Heart,61,Mount St. Mary's,58
89,2021-01-30,St. Joseph's,50,Duquesne,67
90,2021-01-30,Siena,54,Marist,55
91,2021-01-30,South Carolina,81,Vanderbilt,93
92,2021-01-30,Southern,76,Alcorn State,59
93,2021-01-30,SIU-Edwardsville,76,UT-Martin,60
94,2021-01-30,Southern Miss,62,Louisiana Tech,65
95,2021-01-30,Stanford,75,Arizona State,79
96,2021-01-30,Stetson,77,Florida Gulf Coast,66
97,2021-01-30,Tarleton State,70,Utah Valley,62
98,2021-01-30,Tennessee State,56,Austin Peay,71
99,2021-01-30,Texas A&M,68,Kansas State,61
100,2021-01-30,Texas-Arlington,65,Arkansas State,64
101,2021-01-30,UTSA,51,UTEP,69
102,2021-01-30,Toledo,84,Bowling Green State,66
103,2021-01-30,Tulsa,77,East Carolina,68
104,2021-01-30,Utah,77,Colorado,74
105,2021-01-30,VMI,59,UNC Greensboro,76
106,2021-01-30,Weber State,81,Idaho,62
107,2021-01-30,Western Illinois,99,North Dakota,87
108,2021-01-30,Western Michigan,56,Miami (OH),65
109,2021-01-30,William & Mary,84,Towson,74
110,2021-01-30,Wyoming,71,San Diego State,98
111,2021-01-30,Xavier,68,Butler,55
0,2021-01-31,SMU,48,Houston,70
1,2021-01-31,Michigan State,62,Ohio State,79
2,2021-01-31,Bradley,57,Indiana State,60
3,2021-01-31,Bryant,84,Fairleigh Dickinson,95
4,2021-01-31,UC-San Diego,59,UC-Riverside,71
5,2021-01-31,Central Connecticut,85,Saint Francis (PA),77
6,2021-01-31,Colgate,78,Holy Cross,60
7,2021-01-31,Drexel,64,James Madison,73
8,2021-01-31,Elon,70,Delaware,75
9,2021-01-31,Florida A&M,65,North Carolina A&T,67
10,2021-01-31,Hartford,49,Stony Brook,63
11,2021-01-31,Hofstra,89,UNC Wilmington,83
12,2021-01-31,Illinois State,76,Drake,78
13,2021-01-31,Lehigh,68,Bucknell,92
14,2021-01-31,Loyola (IL),72,Missouri State,46
15,2021-01-31,UMBC,65,NJIT,69
16,2021-01-31,Middle Tennessee,52,Alabama-Birmingham,63
17,2021-01-31,UNLV,60,Nevada,89
18,2021-01-31,New Hampshire,71,Binghamton,65
19,2021-01-31,NC State,73,Syracuse,76
20,2021-01-31,Northern Iowa,68,Southern Illinois,71
21,2021-01-31,Rice,53,North Texas,79
22,2021-01-31,Rutgers,64,Northwestern,56
23,2021-01-31,Sacramento State,60,Eastern Washington,68
24,2021-01-31,Sacred Heart,64,Mount St. Mary's,76
25,2021-01-31,Sam Houston State,68,Stephen F. Austin,78
26,2021-01-31,Siena,63,Marist,50
27,2021-01-31,St. John's (NY),75,Marquette,73
28,2021-01-31,Tulane,81,Temple,64
29,2021-01-31,Valparaiso,52,Evansville,70
30,2021-01-31,Washington State,77,Washington,62
31,2021-01-31,William & Mary,75,Towson,74
0,2021-02-01,Oklahoma,52,Texas Tech,57
1,2021-02-01,Illinois State,60,Drake,95
2,2021-02-01,Alabama A&M,49,Texas Southern,66
3,2021-02-01,Alabama State,63,Prairie View,87
4,2021-02-01,Arkansas-Pine Bluff,55,Jackson State,63
5,2021-02-01,Austin Peay,74,SIU-Edwardsville,59
6,2021-02-01,Bradley,55,Indiana State,67
7,2021-02-01,Carver College,56,Stetson,110
8,2021-02-01,UCF,69,Memphis,96
9,2021-02-01,Citadel,75,Western Carolina,76
10,2021-02-01,Duke,75,Miami (FL),77
11,2021-02-01,ETSU,62,Wofford,67
12,2021-02-01,Florida Memorial,74,Florida International,90
13,2021-02-01,Georgia Tech,58,Louisville,74
14,2021-02-01,Loyola (IL),70,Missouri State,50
15,2021-02-01,Mississippi Valley State,72,Grambling,85
16,2021-02-01,Murray State,77,Southeast Missouri State,60
17,2021-02-01,Sacramento State,79,Eastern Washington,94
18,2021-02-01,South Carolina State,77,North Carolina Central,91
19,2021-02-01,Valparaiso,51,Evansville,58
0,2021-02-02,Baylor,83,Texas,69
1,2021-02-02,Michigan State,78,Iowa,84
2,2021-02-02,Tennessee,50,Ole Miss,52
3,2021-02-02,Illinois,75,Indiana,71
4,2021-02-02,West Virginia,76,Iowa State,72
5,2021-02-02,Penn State,56,Wisconsin,72
6,2021-02-02,Kansas State,51,Kansas,74
7,2021-02-02,Purdue,60,Maryland,61
8,2021-02-02,Akron,76,Toledo,91
9,2021-02-02,Buffalo,78,Ball State,58
10,2021-02-02,Butler,67,Marquette,70
11,2021-02-02,Dayton,64,Duquesne,69
12,2021-02-02,Eastern Illinois,70,SIU-Edwardsville,61
13,2021-02-02,Eastern Kentucky,86,Jacksonville State,82
14,2021-02-02,Georgia,91,Auburn,86
15,2021-02-02,UMBC,75,NJIT,71
16,2021-02-02,Miami (OH),68,Kent State,77
17,2021-02-02,Mississippi State,45,Arkansas,61
18,2021-02-02,Morgan State,95,Coppin State,82
19,2021-02-02,UNLV,62,Nevada,72
20,2021-02-02,UNC,50,Clemson,63
21,2021-02-02,Ohio,83,Central Michigan,69
22,2021-02-02,South Carolina State,63,North Carolina Central,64
23,2021-02-02,USC,72,Stanford,66
24,2021-02-02,Spring Hill,73,Troy,90
25,2021-02-02,Wake Forest,58,Notre Dame,79
0,2021-02-03,Villanova,59,St. John's (NY),70
1,2021-02-03,Houston,73,East Carolina,82
2,2021-02-03,LSU,60,Alabama,78
3,2021-02-03,Virginia,64,NC State,57
4,2021-02-03,Georgetown,86,Creighton,79
5,2021-02-03,Virginia Tech,72,Pitt,83
6,2021-02-03,Kentucky,70,Missouri,75
7,2021-02-03,South Carolina,72,Florida,66
8,2021-02-03,UCF,61,Memphis,75
9,2021-02-03,Chattanooga,74,Western Carolina,67
10,2021-02-03,ETSU,70,Mercer,64
11,2021-02-03,Elon,57,James Madison,78
12,2021-02-03,Fordham,54,UMass,60
13,2021-02-03,Incarnate Word,67,Lamar,58
14,2021-02-03,Lancaster Bible,80,Delaware State,81
15,2021-02-03,UNC Greensboro,85,Citadel,66
16,2021-02-03,Oklahoma State,78,TCU,81
17,2021-02-03,Saint Louis,75,La Salle,82
18,2021-02-03,Seton Hall,60,Providence,43
19,2021-02-03,SMU,65,Tulsa,63
20,2021-02-03,Stephen F. Austin,84,Texas A&M-Corpus Christi,75
21,2021-02-03,Tulane,67,Wichita State,75
22,2021-02-03,VCU,63,Rhode Island,62
23,2021-02-03,VMI,84,Wofford,80
24,2021-02-03,Western Michigan,76,Bowling Green State,70
0,2021-02-04,Gonzaga,76,Pacific,58
1,2021-02-04,Ohio State,89,Iowa,85
2,2021-02-04,Arizona,58,Utah,73
3,2021-02-04,Austin Peay,94,Eastern Kentucky,79
4,2021-02-04,Belmont,89,Eastern Illinois,61
5,2021-02-04,BYU,105,Portland,60
6,2021-02-04,Cincinnati,63,Temple,60
7,2021-02-04,Colorado State,74,Wyoming,72
8,2021-02-04,Eastern Washington,89,Idaho,75
9,2021-02-04,Fairleigh Dickinson,78,LIU,70
10,2021-02-04,Jacksonville State,82,UT-Martin,70
11,2021-02-04,Minnesota,72,Rutgers,76
