,Date,visitor_neutral,PTS,home_neutral,PTS
24,2021-01-29,Manhattan,0,St. Peter's,0
25,2021-01-29,Marist,0,Rider,0
26,2021-01-29,Milwaukee,0,IUPUI,0
27,2021-01-29,Omaha,0,South Dakota,0
28,2021-01-29,New Mexico State,0,Grand Canyon,0
29,2021-01-29,North Alabama,0,North Florida,0
30,2021-01-29,North Dakota State,0,UMKC,0
31,2021-01-29,North Texas,0,Rice,0
32,2021-01-29,Oakland,0,Purdue-Fort Wayne,0
33,2021-01-29,Old Dominion,0,Western Kentucky,0
34,2021-01-29,Quinnipiac,0,Canisius,0
35,2021-01-29,Robert Morris,0,Wright State,0
36,2021-01-29,Saint Louis,0,Richmond,0
37,2021-01-29,Siena,0,Niagara,0
38,2021-01-29,South Alabama,0,Georgia State,0
39,2021-01-29,USC Upstate,0,Radford,0
40,2021-01-29,South Dakota State,0,Denver,0
41,2021-01-29,Tarleton State,0,Utah Valley,0
42,2021-01-29,Texas-Arlington,0,Arkansas State,0
43,2021-01-29,Western Illinois,0,North Dakota,0
44,2021-01-29,Winthrop,0,Charleston Southern,0
45,2021-01-29,Xavier,0,Butler,0
0,2021-01-30,Gonzaga,0,Pepperdine,0
1,2021-01-30,Auburn,0,Baylor,0
2,2021-01-30,Kansas,0,Tennessee,0
3,2021-01-30,Villanova,0,Seton Hall,0
4,2021-01-30,Florida,0,West Virginia,0
5,2021-01-30,Creighton,0,DePaul,0
6,2021-01-30,Texas,0,Kentucky,0
7,2021-01-30,Wisconsin,0,Maryland,0
8,2021-01-30,Texas Tech,0,LSU,0
9,2021-01-30,Florida State,0,Georgia Tech,0
10,2021-01-30,TCU,0,Missouri,0
11,2021-01-30,Virginia,0,Virginia Tech,0
12,2021-01-30,Wyoming,0,San Diego State,0
13,2021-01-30,Clemson,0,Duke,0
14,2021-01-30,Notre Dame,0,UNC,0
15,2021-01-30,Boston College,0,Louisville,0
16,2021-01-30,Indiana,0,Michigan,0
17,2021-01-30,Abilene Christian,0,Incarnate Word,0
18,2021-01-30,Air Force,0,San Jose State,0
19,2021-01-30,Alabama,0,Oklahoma,0
20,2021-01-30,Alabama A&M,0,Prairie View,0
21,2021-01-30,Alabama State,0,Texas Southern,0
22,2021-01-30,Appalachian State,0,Troy,0
23,2021-01-30,Arkansas,0,Oklahoma State,0
24,2021-01-30,Arkansas-Pine Bluff,0,Grambling,0
25,2021-01-30,Ball State,0,Akron,0
26,2021-01-30,Bellarmine,0,Kennesaw State,0
27,2021-01-30,Belmont,0,Murray State,0
28,2021-01-30,Boise State,0,Colorado State,0
29,2021-01-30,Boston University,0,Holy Cross,0
30,2021-01-30,Bryant,0,Fairleigh Dickinson,0
31,2021-01-30,Bucknell,0,Lehigh,0
32,2021-01-30,Cal State Fullerton,0,Cal State Bakersfield,0
33,2021-01-30,Cal State Northridge,0,Cal Poly,0
34,2021-01-30,California,0,Arizona,0
35,2021-01-30,UC-Irvine,0,Hawaii,0
36,2021-01-30,UC-San Diego,0,Long Beach State,0
37,2021-01-30,UCSB,0,UC-Davis,0
38,2021-01-30,Campbell,0,Gardner-Webb,0
39,2021-01-30,Central Connecticut,0,Saint Francis (PA),0
40,2021-01-30,UCF,0,Wichita State,0
41,2021-01-30,Central Michigan,0,Kent State,0
42,2021-01-30,Chattanooga,0,Furman,0
43,2021-01-30,Chicago State,0,Seattle,0
44,2021-01-30,Cincinnati,0,South Florida,0
45,2021-01-30,Citadel,0,ETSU,0
46,2021-01-30,Coastal Carolina,0,Georgia Southern,0
47,2021-01-30,Colgate,0,Army,0
48,2021-01-30,College of Charleston,0,James Madison,0
49,2021-01-30,Coppin State,0,Norfolk State,0
50,2021-01-30,Detroit,0,Youngstown State,0
51,2021-01-30,Dixie State,0,California Baptist,0
52,2021-01-30,Eastern Illinois,0,Southeast Missouri State,0
53,2021-01-30,Eastern Kentucky,0,Jacksonville State,0
54,2021-01-30,Eastern Michigan,0,Northern Illinois,0
55,2021-01-30,Elon,0,Delaware,0
56,2021-01-30,Florida Atlantic,0,Marshall,0
57,2021-01-30,Florida International,0,Charlotte,0
58,2021-01-30,Fordham,0,George Washington,0
59,2021-01-30,Green Bay,0,Cleveland State,0
60,2021-01-30,High Point,0,Hampton,0
61,2021-01-30,Hofstra,0,UNC Wilmington,0
62,2021-01-30,Houston Baptist,0,Texas A&M-Corpus Christi,0
63,2021-01-30,Howard,0,Morgan State,0
64,2021-01-30,UIC,0,Northern Kentucky,0
65,2021-01-30,Iona,0,Fairfield,0
66,2021-01-30,Iowa State,0,Mississippi State,0
67,2021-01-30,La Salle,0,VCU,0
68,2021-01-30,Lafayette,0,American,0
69,2021-01-30,Liberty,0,Jacksonville,0
70,2021-01-30,Lipscomb,0,Stetson,0
71,2021-01-30,LIU,0,St. Francis (NY),0
72,2021-01-30,Longwood,0,Presbyterian,0
73,2021-01-30,Louisiana,0,Texas State,0
74,2021-01-30,Louisiana-Monroe,0,Little Rock,0
75,2021-01-30,Loyola Marymount,0,San Diego,0
76,2021-01-30,Loyola (MD),0,Navy,0
77,2021-01-30,Maine,0,UMBC,0
78,2021-01-30,Manhattan,0,St. Peter's,0
79,2021-01-30,Marist,0,Rider,0
80,2021-01-30,UMass,0,George Mason,0
81,2021-01-30,UMass-Lowell,0,Albany (NY),0
82,2021-01-30,McNeese State,0,Lamar,0
83,2021-01-30,Mercer,0,Wofford,0
84,2021-01-30,Merrimack,0,Wagner,0
85,2021-01-30,Miami (FL),0,Wake Forest,0
86,2021-01-30,Middle Tennessee,0,Alabama-Birmingham,0
87,2021-01-30,Milwaukee,0,IUPUI,0
88,2021-01-30,Minnesota,0,Purdue,0
89,2021-01-30,Ole Miss,0,Georgia,0
90,2021-01-30,Mississippi Valley State,0,Jackson State,0
91,2021-01-30,Montana,0,Montana State,0
92,2021-01-30,Morehead State,0,Tennessee Tech,0
93,2021-01-30,Omaha,0,South Dakota,0
94,2021-01-30,New Hampshire,0,Binghamton,0
95,2021-01-30,New Mexico,0,Fresno State,0
96,2021-01-30,New Mexico State,0,Grand Canyon,0
97,2021-01-30,New Orleans,0,Southeastern Louisiana,0
98,2021-01-30,NJIT,0,Hartford,0
99,2021-01-30,North Alabama,0,North Florida,0
100,2021-01-30,North Carolina Central,0,North Carolina A&T,0
101,2021-01-30,North Dakota State,0,UMKC,0
102,2021-01-30,Northeastern,0,Drexel,0
103,2021-01-30,Northern Arizona,0,Northern Colorado,0
104,2021-01-30,Northern Iowa,0,Drake,0
105,2021-01-30,Northwestern State,0,Central Arkansas,0
106,2021-01-30,Oakland,0,Purdue-Fort Wayne,0
107,2021-01-30,Ohio,0,Buffalo,0
108,2021-01-30,Old Dominion,0,Western Kentucky,0
109,2021-01-30,Oregon,0,USC,0
110,2021-01-30,Oregon State,0,UCLA,0
111,2021-01-30,Penn State,0,Nebraska,0
112,2021-01-30,Providence,0,Georgetown,0
113,2021-01-30,Quinnipiac,0,Canisius,0
114,2021-01-30,Rhode Island,0,Dayton,0
115,2021-01-30,Rice,0,North Texas,0
116,2021-01-30,Robert Morris,0,Wright State,0
117,2021-01-30,Sacramento State,0,Eastern Washington,0
118,2021-01-30,Sacred Heart,0,Mount St. Mary's,0
119,2021-01-30,St. Joseph's,0,Duquesne,0
120,2021-01-30,Saint Mary's,0,Pacific,0
121,2021-01-30,Sam Houston State,0,Stephen F. Austin,0
122,2021-01-30,Samford,0,Western Carolina,0
123,2021-01-30,San Francisco,0,BYU,0
124,2021-01-30,Santa Clara,0,Portland,0
125,2021-01-30,Siena,0,Niagara,0
126,2021-01-30,South Alabama,0,Georgia State,0
127,2021-01-30,South Carolina,0,Vanderbilt,0
128,2021-01-30,South Carolina State,0,Florida A&M,0
129,2021-01-30,USC Upstate,0,Radford,0
130,2021-01-30,South Dakota State,0,Denver,0
131,2021-01-30,Southern,0,Alcorn State,0
132,2021-01-30,Southern Illinois,0,Evansville,0
133,2021-01-30,SIU-Edwardsville,0,UT-Martin,0
134,2021-01-30,Southern Miss,0,Louisiana Tech,0
135,2021-01-30,Southern Utah,0,Idaho State,0
136,2021-01-30,St. Bonaventure,0,Davidson,0
137,2021-01-30,Stanford,0,Arizona State,0
138,2021-01-30,Stony Brook,0,Vermont,0
139,2021-01-30,Tarleton State,0,Utah Valley,0
140,2021-01-30,Tennessee State,0,Austin Peay,0
141,2021-01-30,Texas A&M,0,Kansas State,0
142,2021-01-30,Texas-Arlington,0,Arkansas State,0
143,2021-01-30,UTSA,0,UTEP,0
144,2021-01-30,Toledo,0,Bowling Green State,0
145,2021-01-30,Tulsa,0,East Carolina,0
146,2021-01-30,Utah,0,Colorado,0
147,2021-01-30,Valparaiso,0,Loyola (IL),0
148,2021-01-30,VMI,0,UNC Greensboro,0
149,2021-01-30,Weber State,0,Idaho,0
150,2021-01-30,Western Illinois,0,North Dakota,0
151,2021-01-30,Western Michigan,0,Miami (OH),0
152,2021-01-30,William & Mary,0,Towson,0
153,2021-01-30,Winthrop,0,Charleston Southern,0
0,2021-01-31,Michigan State,0,Ohio State,0
1,2021-01-31,SMU,0,Houston,0
2,2021-01-31,Rutgers,0,Northwestern,0
3,2021-01-31,American,0,Lafayette,0
4,2021-01-31,Army,0,Colgate,0
5,2021-01-31,Bradley,0,Illinois State,0
6,2021-01-31,Bryant,0,Fairleigh Dickinson,0
7,2021-01-31,Central Connecticut,0,Saint Francis (PA),0
8,2021-01-31,College of Charleston,0,James Madison,0
9,2021-01-31,UConn,0,St. John's (NY),0
10,2021-01-31,Elon,0,Delaware,0
11,2021-01-31,Hofstra,0,UNC Wilmington,0
12,2021-01-31,Holy Cross,0,Boston University,0
13,2021-01-31,Lehigh,0,Bucknell,0
14,2021-01-31,Maine,0,UMBC,0
15,2021-01-31,UMass-Lowell,0,Albany (NY),0
16,2021-01-31,Merrimack,0,Wagner,0
17,2021-01-31,Missouri State,0,Indiana State,0
18,2021-01-31,Navy,0,Loyola (MD),0
19,2021-01-31,UNLV,0,Nevada,0
20,2021-01-31,New Hampshire,0,Binghamton,0
21,2021-01-31,NJIT,0,Hartford,0
22,2021-01-31,NC State,0,Syracuse,0
23,2021-01-31,Northeastern,0,Drexel,0
24,2021-01-31,Sacred Heart,0,Mount St. Mary's,0
25,2021-01-31,Stony Brook,0,Vermont,0
26,2021-01-31,Tulane,0,Temple,0
27,2021-01-31,William & Mary,0,Towson,0
0,2021-02-01,Oklahoma,0,Texas Tech,0
1,2021-02-01,Duke,0,Miami (FL),0
2,2021-02-01,Alabama A&M,0,Texas Southern,0
3,2021-02-01,Alabama State,0,Prairie View,0
4,2021-02-01,Arkansas-Pine Bluff,0,Jackson State,0
5,2021-02-01,Delaware State,0,Morgan State,0
6,2021-02-01,Mississippi Valley State,0,Grambling,0
0,2021-02-02,Baylor,0,Texas,0
1,2021-02-02,Kansas State,0,Kansas,0
2,2021-02-02,West Virginia,0,Iowa State,0
3,2021-02-02,Tennessee,0,Ole Miss,0
4,2021-02-02,Penn State,0,Wisconsin,0
5,2021-02-02,Illinois,0,Indiana,0
6,2021-02-02,Florida State,0,Boston College,0
7,2021-02-02,Kentucky,0,Missouri,0
8,2021-02-02,UNC,0,Clemson,0
9,2021-02-02,Akron,0,Toledo,0
10,2021-02-02,Bowling Green State,0,Eastern Michigan,0
11,2021-02-02,Buffalo,0,Ball State,0
12,2021-02-02,Butler,0,Marquette,0
13,2021-02-02,Dayton,0,Duquesne,0
14,2021-02-02,George Mason,0,Richmond,0
15,2021-02-02,Georgia,0,Auburn,0
16,2021-02-02,Miami (OH),0,Kent State,0
17,2021-02-02,Mississippi State,0,Arkansas,0
18,2021-02-02,UNLV,0,Nevada,0
19,2021-02-02,Northern Illinois,0,Western Michigan,0
20,2021-02-02,Ohio,0,Central Michigan,0
21,2021-02-02,Purdue,0,Maryland,0
22,2021-02-02,Southern Illinois,0,Valparaiso,0
23,2021-02-02,Wake Forest,0,Notre Dame,0
0,2021-02-03,Nebraska,0,Michigan State,0
1,2021-02-03,Houston,0,East Carolina,0
2,2021-02-03,Villanova,0,St. John's (NY),0
3,2021-02-03,Georgetown,0,Creighton,0
4,2021-02-03,Virginia,0,NC State,0
5,2021-02-03,San Diego State,0,New Mexico,0
6,2021-02-03,Louisville,0,Syracuse,0
7,2021-02-03,Michigan,0,Northwestern,0
8,2021-02-03,UCF,0,Memphis,0
9,2021-02-03,Chattanooga,0,Western Carolina,0
10,2021-02-03,Citadel,0,UNC Greensboro,0
11,2021-02-03,Davidson,0,La Salle,0
12,2021-02-03,DePaul,0,Xavier,0
13,2021-02-03,ETSU,0,Mercer,0
14,2021-02-03,Evansville,0,Loyola (IL),0
15,2021-02-03,Fordham,0,UMass,0
16,2021-02-03,Furman,0,Samford,0
17,2021-02-03,Illinois State,0,Drake,0
18,2021-02-03,Indiana State,0,Northern Iowa,0
19,2021-02-03,LSU,0,Alabama,0
20,2021-02-03,Missouri State,0,Bradley,0
21,2021-02-03,Oklahoma State,0,TCU,0
22,2021-02-03,Seton Hall,0,Providence,0
23,2021-02-03,South Carolina,0,Florida,0
24,2021-02-03,South Florida,0,Tulsa,0
25,2021-02-03,St. Bonaventure,0,St. Joseph's,0
26,2021-02-03,Tulane,0,Wichita State,0
27,2021-02-03,Vanderbilt,0,Texas A&M,0
28,2021-02-03,VCU,0,Rhode Island,0
29,2021-02-03,VMI,0,Wofford,0
30,2021-02-03,Virginia Tech,0,Pitt,0
0,2021-02-04,Loyola Marymount,0,Gonzaga,0
1,2021-02-04,Ohio State,0,Iowa,0
2,2021-02-04,Minnesota,0,Rutgers,0
3,2021-02-04,Arizona,0,Utah,0
4,2021-02-04,Arizona State,0,Colorado,0
5,2021-02-04,Austin Peay,0,Eastern Kentucky,0
6,2021-02-04,Belmont,0,Eastern Illinois,0
7,2021-02-04,BYU,0,Portland,0
8,2021-02-04,Charleston Southern,0,High Point,0
9,2021-02-04,Colorado State,0,Wyoming,0
10,2021-02-04,Eastern Washington,0,Idaho,0
11,2021-02-04,Fairleigh Dickinson,0,LIU,0
12,2021-02-04,Gardner-Webb,0,Winthrop,0
13,2021-02-04,Hampton,0,Longwood,0
14,2021-02-04,Jacksonville State,0,UT-Martin,0
15,2021-02-04,Montana,0,Portland State,0
16,2021-02-04,Montana State,0,Weber State,0
17,2021-02-04,Mount St. Mary's,0,Bryant,0
18,2021-02-04,Murray State,0,Morehead State,0
19,2021-02-04,UNC Asheville,0,USC Upstate,0
20,2021-02-04,Northern Arizona,0,Sacramento State,0
21,2021-02-04,Northern Colorado,0,Southern Utah,0
22,2021-02-04,Radford,0,Campbell,0
23,2021-02-04,Sacred Heart,0,Central Connecticut,0
24,2021-02-04,Saint Francis (PA),0,Merrimack,0
25,2021-02-04,San Diego,0,Pepperdine,0
26,2021-02-04,San Francisco,0,Pacific,0
27,2021-02-04,Santa Clara,0,Saint Mary's,0
28,2021-02-04,Stanford,0,California,0
29,2021-02-04,Temple,0,Cincinnati,0
30,2021-02-04,Tennessee State,0,SIU-Edwardsville,0
31,2021-02-04,Tennessee Tech,0,Southeast Missouri State,0
32,2021-02-04,Utah State,0,Fresno State,0
33,2021-02-04,Wagner,0,St. Francis (NY),0
34,2021-02-04,Washington,0,Oregon State,0
35,2021-02-04,Washington State,0,Oregon,0
0,2021-02-05,San Diego State,0,New Mexico,0
1,2021-02-05,Air Force,0,UNLV,0
2,2021-02-05,Appalachian State,0,Georgia State,0
3,2021-02-05,Little Rock,0,Texas State,0
4,2021-02-05,Boise State,0,Nevada,0
5,2021-02-05,Cal State Bakersfield,0,UC-Irvine,0
6,2021-02-05,California Baptist,0,New Mexico State,0
7,2021-02-05,UC-Davis,0,Cal State Northridge,0
8,2021-02-05,UC-Riverside,0,Cal State Fullerton,0
9,2021-02-05,Charleston Southern,0,High Point,0
10,2021-02-05,Charlotte,0,Middle Tennessee,0
11,2021-02-05,Cleveland State,0,Oakland,0
12,2021-02-05,Coastal Carolina,0,South Alabama,0
13,2021-02-05,Fairfield,0,Manhattan,0
14,2021-02-05,Fairleigh Dickinson,0,LIU,0
15,2021-02-05,Gardner-Webb,0,Winthrop,0
16,2021-02-05,Georgia Southern,0,Troy,0
17,2021-02-05,Grand Canyon,0,Texas-Rio Grande Valley,0
18,2021-02-05,Hampton,0,Longwood,0
19,2021-02-05,Hawaii,0,UC-San Diego,0
20,2021-02-05,Purdue-Fort Wayne,0,Detroit,0
21,2021-02-05,IUPUI,0,Green Bay,0
22,2021-02-05,Jacksonville,0,Bellarmine,0
23,2021-02-05,Kennesaw State,0,Lipscomb,0
24,2021-02-05,Long Beach State,0,UCSB,0
25,2021-02-05,Louisiana,0,Arkansas State,0
26,2021-02-05,Louisiana-Monroe,0,Texas-Arlington,0
27,2021-02-05,Louisiana Tech,0,North Texas,0
28,2021-02-05,Marist,0,Monmouth,0
29,2021-02-05,Marshall,0,Old Dominion,0
30,2021-02-05,Maryland,0,Penn State,0
31,2021-02-05,Mount St. Mary's,0,Bryant,0
32,2021-02-05,Niagara,0,Quinnipiac,0
33,2021-02-05,UNC Asheville,0,USC Upstate,0
34,2021-02-05,North Dakota,0,Denver,0
35,2021-02-05,North Florida,0,Liberty,0
36,2021-02-05,Northern Kentucky,0,Milwaukee,0
37,2021-02-05,Oral Roberts,0,North Dakota State,0
38,2021-02-05,Radford,0,Campbell,0
39,2021-02-05,Richmond,0,Dayton,0
40,2021-02-05,Saint Francis (PA),0,Merrimack,0
41,2021-02-05,Seattle,0,Dixie State,0
42,2021-02-05,Siena,0,Iona,0
43,2021-02-05,South Dakota,0,South Dakota State,0
44,2021-02-05,Southern Miss,0,Rice,0
45,2021-02-05,Stetson,0,Florida Gulf Coast,0
46,2021-02-05,UTEP,0,Alabama-Birmingham,0
47,2021-02-05,UTSA,0,Florida International,0
48,2021-02-05,Utah Valley,0,Chicago State,0
49,2021-02-05,Wagner,0,St. Francis (NY),0
50,2021-02-05,Western Kentucky,0,Florida Atlantic,0
51,2021-02-05,Wright State,0,UIC,0
52,2021-02-05,Youngstown State,0,Robert Morris,0
0,2021-02-06,BYU,0,Gonzaga,0
1,2021-02-06,TCU,0,Baylor,0
2,2021-02-06,Michigan State,0,Michigan,0
3,2021-02-06,Kansas,0,West Virginia,0
4,2021-02-06,Creighton,0,Marquette,0
5,2021-02-06,Tennessee,0,Kentucky,0
6,2021-02-06,Texas,0,Oklahoma State,0
7,2021-02-06,Wisconsin,0,Illinois,0
8,2021-02-06,Texas Tech,0,Kansas State,0
9,2021-02-06,Alabama,0,Missouri,0
10,2021-02-06,Louisville,0,Virginia,0
11,2021-02-06,UNC,0,Duke,0
12,2021-02-06,Syracuse,0,Clemson,0
13,2021-02-06,Abilene Christian,0,Lamar,0
14,2021-02-06,Albany (NY),0,Maine,0
15,2021-02-06,Appalachian State,0,Georgia State,0
16,2021-02-06,Arizona,0,Colorado,0
17,2021-02-06,Arizona State,0,Utah,0
18,2021-02-06,Little Rock,0,Texas State,0
19,2021-02-06,Arkansas-Pine Bluff,0,Alabama State,0
20,2021-02-06,Austin Peay,0,Morehead State,0
21,2021-02-06,Belmont,0,SIU-Edwardsville,0
22,2021-02-06,Boston University,0,Colgate,0
23,2021-02-06,Bradley,0,Evansville,0
24,2021-02-06,Bucknell,0,Loyola (MD),0
25,2021-02-06,Cal State Bakersfield,0,UC-Irvine,0
26,2021-02-06,California Baptist,0,New Mexico State,0
27,2021-02-06,UC-Davis,0,Cal State Northridge,0
28,2021-02-06,UC-Riverside,0,Cal State Fullerton,0
29,2021-02-06,Central Michigan,0,Northern Illinois,0
30,2021-02-06,Charlotte,0,Middle Tennessee,0
31,2021-02-06,Cleveland State,0,Oakland,0
32,2021-02-06,Coastal Carolina,0,South Alabama,0
33,2021-02-06,Colorado State,0,Wyoming,0
34,2021-02-06,Davidson,0,Fordham,0
35,2021-02-06,Delaware,0,Northeastern,0
36,2021-02-06,Drake,0,Missouri State,0
37,2021-02-06,Drexel,0,Hofstra,0
38,2021-02-06,East Carolina,0,Memphis,0
39,2021-02-06,ETSU,0,Chattanooga,0
40,2021-02-06,Eastern Michigan,0,Ohio,0
41,2021-02-06,Fairfield,0,Manhattan,0
42,2021-02-06,Florida,0,LSU,0
43,2021-02-06,Florida A&M,0,North Carolina A&T,0
44,2021-02-06,George Mason,0,St. Bonaventure,0
45,2021-02-06,Georgia Southern,0,Troy,0
46,2021-02-06,Grambling,0,Southern,0
47,2021-02-06,Grand Canyon,0,Texas-Rio Grande Valley,0
48,2021-02-06,Hawaii,0,UC-San Diego,0
49,2021-02-06,Holy Cross,0,Army,0
50,2021-02-06,Houston Baptist,0,Northwestern State,0
51,2021-02-06,Howard,0,Coppin State,0
52,2021-02-06,Idaho,0,Eastern Washington,0
53,2021-02-06,Illinois State,0,Valparaiso,0
54,2021-02-06,Incarnate Word,0,Texas A&M-Corpus Christi,0
55,2021-02-06,Indiana State,0,Southern Illinois,0
56,2021-02-06,Iowa State,0,Oklahoma,0
57,2021-02-06,Purdue-Fort Wayne,0,Detroit,0
58,2021-02-06,IUPUI,0,Green Bay,0
59,2021-02-06,Jackson State,0,Alcorn State,0
60,2021-02-06,Jacksonville,0,Bellarmine,0
61,2021-02-06,Jacksonville State,0,Southeast Missouri State,0
62,2021-02-06,James Madison,0,William & Mary,0
63,2021-02-06,Kennesaw State,0,Lipscomb,0
64,2021-02-06,Kent State,0,Akron,0
65,2021-02-06,La Salle,0,St. Joseph's,0
66,2021-02-06,Lehigh,0,Lafayette,0
67,2021-02-06,Long Beach State,0,UCSB,0
68,2021-02-06,Louisiana,0,Arkansas State,0
69,2021-02-06,Louisiana-Monroe,0,Texas-Arlington,0
70,2021-02-06,Louisiana Tech,0,North Texas,0
71,2021-02-06,Loyola (IL),0,Northern Iowa,0
72,2021-02-06,Loyola Marymount,0,Saint Mary's,0
73,2021-02-06,Marist,0,Monmouth,0
74,2021-02-06,Marshall,0,Old Dominion,0
75,2021-02-06,UMass,0,Rhode Island,0
76,2021-02-06,McNeese State,0,Central Arkansas,0
77,2021-02-06,Miami (OH),0,Buffalo,0
78,2021-02-06,Ole Miss,0,Auburn,0
79,2021-02-06,Mississippi State,0,South Carolina,0
80,2021-02-06,Mississippi Valley State,0,Alabama A&M,0
81,2021-02-06,Montana,0,Portland State,0
82,2021-02-06,Montana State,0,Weber State,0
83,2021-02-06,Murray State,0,Eastern Kentucky,0
84,2021-02-06,Navy,0,American,0
85,2021-02-06,Niagara,0,Quinnipiac,0
86,2021-02-06,Nicholls State,0,Sam Houston State,0
87,2021-02-06,Norfolk State,0,Delaware State,0
88,2021-02-06,NC State,0,Boston College,0
89,2021-02-06,UNC Wilmington,0,Elon,0
90,2021-02-06,North Dakota,0,Denver,0
91,2021-02-06,North Florida,0,Liberty,0
92,2021-02-06,Northern Arizona,0,Sacramento State,0
93,2021-02-06,Northern Colorado,0,Southern Utah,0
94,2021-02-06,Northern Kentucky,0,Milwaukee,0
95,2021-02-06,Northwestern,0,Purdue,0
96,2021-02-06,Notre Dame,0,Georgia Tech,0
97,2021-02-06,Oral Roberts,0,North Dakota State,0
98,2021-02-06,Pacific,0,San Diego,0
99,2021-02-06,Prairie View,0,Texas Southern,0
100,2021-02-06,Rider,0,St. Peter's,0
101,2021-02-06,Saint Louis,0,George Washington,0
102,2021-02-06,Samford,0,UNC Greensboro,0
103,2021-02-06,San Francisco,0,Pepperdine,0
104,2021-02-06,Seattle,0,Dixie State,0
105,2021-02-06,Seton Hall,0,UConn,0
106,2021-02-06,Siena,0,Iona,0
107,2021-02-06,South Dakota,0,South Dakota State,0
108,2021-02-06,South Florida,0,SMU,0
109,2021-02-06,Southern Miss,0,Rice,0
110,2021-02-06,St. John's (NY),0,Providence,0
111,2021-02-06,Stephen F. Austin,0,New Orleans,0
112,2021-02-06,Stetson,0,Florida Gulf Coast,0
113,2021-02-06,Tennessee State,0,Eastern Illinois,0
114,2021-02-06,Tennessee Tech,0,UT-Martin,0
115,2021-02-06,Texas A&M,0,Arkansas,0
116,2021-02-06,UTEP,0,Alabama-Birmingham,0
117,2021-02-06,UTSA,0,Florida International,0
118,2021-02-06,Toledo,0,Ball State,0
119,2021-02-06,Towson,0,College of Charleston,0
120,2021-02-06,Tulsa,0,UCF,0
121,2021-02-06,UCLA,0,USC,0
122,2021-02-06,Utah State,0,Fresno State,0
123,2021-02-06,Utah Valley,0,Chicago State,0
124,2021-02-06,Vanderbilt,0,Georgia,0
125,2021-02-06,Virginia Tech,0,Miami (FL),0
126,2021-02-06,Washington,0,Oregon,0
127,2021-02-06,Washington State,0,Oregon State,0
128,2021-02-06,Western Carolina,0,Citadel,0
129,2021-02-06,Western Illinois,0,Omaha,0
130,2021-02-06,Western Kentucky,0,Florida Atlantic,0
131,2021-02-06,Western Michigan,0,Bowling Green State,0
132,2021-02-06,Wofford,0,Furman,0
133,2021-02-06,Wright State,0,UIC,0
134,2021-02-06,Youngstown State,0,Robert Morris,0
0,2021-02-07,Iowa,0,Indiana,0
1,2021-02-07,Xavier,0,Villanova,0
2,2021-02-07,Air Force,0,UNLV,0
3,2021-02-07,Albany (NY),0,Maine,0
4,2021-02-07,American,0,Navy,0
5,2021-02-07,Army,0,Holy Cross,0
6,2021-02-07,Boise State,0,Nevada,0
7,2021-02-07,Boston University,0,Colgate,0
8,2021-02-07,Cincinnati,0,Tulane,0
9,2021-02-07,Delaware,0,Northeastern,0
10,2021-02-07,Drexel,0,Hofstra,0
11,2021-02-07,James Madison,0,William & Mary,0
12,2021-02-07,Lafayette,0,Lehigh,0
13,2021-02-07,Loyola (MD),0,Bucknell,0
14,2021-02-07,UNC Wilmington,0,Elon,0
15,2021-02-07,Pitt,0,Wake Forest,0
16,2021-02-07,Rider,0,St. Peter's,0
17,2021-02-07,Temple,0,Wichita State,0
18,2021-02-07,Towson,0,College of Charleston,0
19,2021-02-07,VCU,0,Duquesne,0
20,2021-02-07,Western Illinois,0,Omaha,0
0,2021-02-08,Oklahoma State,0,Kansas,0
1,2021-02-08,San Jose State,0,San Diego State,0
2,2021-02-08,Ohio State,0,Maryland,0
3,2021-02-08,Miami (FL),0,UNC,0
4,2021-02-08,Arkansas-Pine Bluff,0,Alabama A&M,0
5,2021-02-08,Florida A&M,0,North Carolina Central,0
6,2021-02-08,Grambling,0,Alcorn State,0
7,2021-02-08,Howard,0,Morgan State,0
8,2021-02-08,Jackson State,0,Southern,0
9,2021-02-08,Mississippi Valley State,0,Alabama State,0
10,2021-02-08,Nebraska,0,Minnesota,0
11,2021-02-08,SMU,0,East Carolina,0
0,2021-02-09,Penn State,0,Michigan State,0
1,2021-02-09,West Virginia,0,Texas Tech,0
2,2021-02-09,Texas,0,Kansas State,0
3,2021-02-09,Florida State,0,Virginia Tech,0
4,2021-02-09,Notre Dame,0,Duke,0
5,2021-02-09,Akron,0,Ohio,0
6,2021-02-09,Alabama,0,South Carolina,0
7,2021-02-09,Arkansas,0,Kentucky,0
8,2021-02-09,Auburn,0,Vanderbilt,0
9,2021-02-09,Ball State,0,Central Michigan,0
10,2021-02-09,Bradley,0,Indiana State,0
11,2021-02-09,Dayton,0,UMass,0
12,2021-02-09,Eastern Michigan,0,Miami (OH),0
13,2021-02-09,George Washington,0,Richmond,0
14,2021-02-09,Iowa State,0,TCU,0
15,2021-02-09,Kent State,0,Bowling Green State,0
16,2021-02-09,Southern Illinois,0,Loyola (IL),0
17,2021-02-09,Syracuse,0,NC State,0
18,2021-02-09,Toledo,0,Northern Illinois,0
19,2021-02-09,Western Michigan,0,Buffalo,0
0,2021-02-10,Baylor,0,Oklahoma,0
1,2021-02-10,Rutgers,0,Iowa,0
2,2021-02-10,Houston,0,Temple,0
3,2021-02-10,Florida,0,Tennessee,0
4,2021-02-10,Missouri,0,Ole Miss,0
5,2021-02-10,Virginia,0,Georgia Tech,0
