,Date,visitor_neutral,PTS,home_neutral,PTS
31,2020-02-19,McNeese State,59,Incarnate Word,65
32,2020-02-19,Miami (FL),102,Virginia Tech,95
33,2020-02-19,Michigan,60,Rutgers,52
34,2020-02-19,Missouri State,79,Bradley,83
35,2020-02-19,Navy,62,American,71
36,2020-02-19,Nicholls State,73,Northwestern State,69
37,2020-02-19,North Dakota State,77,South Dakota,74
38,2020-02-19,Providence,73,Georgetown,63
39,2020-02-19,Samford,66,Mercer,106
40,2020-02-19,South Carolina,76,Mississippi State,79
41,2020-02-19,South Dakota State,94,North Dakota,83
42,2020-02-19,SMU,72,Tulane,80
43,2020-02-19,Texas A&M,74,Alabama,68
44,2020-02-19,TCU,56,Texas,70
45,2020-02-19,Valparaiso,75,Drake,77
46,2020-02-19,VMI,74,Western Carolina,71
47,2020-02-19,Wofford,79,UNC Greensboro,83
48,2020-02-19,Wyoming,58,Utah State,78
0,2020-02-20,San Francisco,54,Gonzaga,71
1,2020-02-20,Oregon,72,Arizona State,77
2,2020-02-20,USC,66,Colorado,70
3,2020-02-20,Ohio State,76,Iowa,85
4,2020-02-20,Santa Clara,75,BYU,85
5,2020-02-20,Oregon State,63,Arizona,89
6,2020-02-20,Austin Peay,78,SIU-Edwardsville,60
7,2020-02-20,Belmont,80,Morehead State,67
8,2020-02-20,Cal State Bakersfield,58,Utah Valley,72
9,2020-02-20,UC-Davis,77,Cal Poly,62
10,2020-02-20,UCSB,75,Cal State Fullerton,66
11,2020-02-20,Campbell,66,Charleston Southern,51
12,2020-02-20,UConn,89,Temple,93
13,2020-02-20,Elon,70,James Madison,62
14,2020-02-20,Evansville,53,Southern Illinois,70
15,2020-02-20,Gardner-Webb,77,Hampton,87
16,2020-02-20,Georgia Southern,55,Texas State,70
17,2020-02-20,Georgia State,62,Texas-Arlington,70
18,2020-02-20,Grand Canyon,89,Seattle,95
19,2020-02-20,Hartford,63,New Hampshire,67
20,2020-02-20,Hawaii,56,UC-Riverside,55
21,2020-02-20,Hofstra,81,Drexel,74
22,2020-02-20,Kennesaw State,46,North Alabama,65
23,2020-02-20,Lipscomb,68,Jacksonville,67
24,2020-02-20,Longwood,68,USC Upstate,58
25,2020-02-20,Loyola Marymount,51,Saint Mary's,57
26,2020-02-20,UMBC,69,Albany (NY),50
27,2020-02-20,UMass-Lowell,84,Binghamton,86
28,2020-02-20,Michigan State,86,Nebraska,65
29,2020-02-20,Montana State,77,Portland State,87
30,2020-02-20,Murray State,60,Eastern Illinois,63
31,2020-02-20,Omaha,61,Purdue-Fort Wayne,59
32,2020-02-20,UNC Asheville,64,Radford,79
33,2020-02-20,North Florida,77,Liberty,82
34,2020-02-20,Northeastern,48,Delaware,70
35,2020-02-20,Northern Arizona,78,Idaho,61
36,2020-02-20,Northern Iowa,64,Indiana State,67
37,2020-02-20,Northern Kentucky,73,Cleveland State,59
38,2020-02-20,Oral Roberts,96,Denver,100
39,2020-02-20,Pepperdine,66,Portland,59
40,2020-02-20,Presbyterian,70,High Point,82
41,2020-02-20,Sacramento State,76,Eastern Washington,77
42,2020-02-20,South Alabama,78,Appalachian State,70
43,2020-02-20,South Florida,55,Wichita State,65
44,2020-02-20,Southeast Missouri State,58,Jacksonville State,65
45,2020-02-20,Southern Utah,66,Northern Colorado,68
46,2020-02-20,Stanford,72,Washington,64
47,2020-02-20,Stetson,69,NJIT,78
48,2020-02-20,UT-Martin,65,Tennessee Tech,78
49,2020-02-20,Tennessee State,62,Eastern Kentucky,83
50,2020-02-20,Troy,60,Coastal Carolina,90
51,2020-02-20,UCLA,69,Utah,58
52,2020-02-20,Vermont,63,Stony Brook,54
53,2020-02-20,William & Mary,61,Towson,51
54,2020-02-20,Wright State,70,Youngstown State,88
0,2020-02-21,Brown,72,Columbia,66
1,2020-02-21,Bryant,82,St. Francis (NY),74
2,2020-02-21,Buffalo,104,Kent State,98
3,2020-02-21,Canisius,64,Quinnipiac,66
4,2020-02-21,Central Connecticut,56,Wagner,68
5,2020-02-21,Green Bay,84,Detroit,67
6,2020-02-21,LIU,86,Fairleigh Dickinson,81
7,2020-02-21,Milwaukee,68,Oakland,75
8,2020-02-21,Monmouth,65,Marist,61
9,2020-02-21,Mount St. Mary's,60,Robert Morris,68
10,2020-02-21,Niagara,60,Fairfield,61
11,2020-02-21,Penn,59,Dartmouth,66
12,2020-02-21,Princeton,60,Harvard,61
13,2020-02-21,Rider,69,Iona,70
14,2020-02-21,Sacred Heart,57,Merrimack,64
15,2020-02-21,St. Peter's,67,Manhattan,64
16,2020-02-21,VCU,62,Saint Louis,80
17,2020-02-21,Yale,81,Cornell,80
0,2020-02-22,Kansas,64,Baylor,61
1,2020-02-22,Gonzaga,78,BYU,91
2,2020-02-22,UNLV,66,San Diego State,63
3,2020-02-22,Duquesne,70,Dayton,80
4,2020-02-22,Virginia Tech,64,Duke,88
5,2020-02-22,Florida State,67,NC State,61
6,2020-02-22,Florida,59,Kentucky,65
7,2020-02-22,UNC,55,Louisville,72
8,2020-02-22,Villanova,64,Xavier,55
9,2020-02-22,Tennessee,66,Auburn,73
10,2020-02-22,Oregon,73,Arizona,72
11,2020-02-22,West Virginia,60,TCU,67
12,2020-02-22,UCLA,70,Colorado,63
13,2020-02-22,Marquette,72,Providence,84
14,2020-02-22,Houston,59,Memphis,60
15,2020-02-22,Abilene Christian,75,Southeastern Louisiana,69
16,2020-02-22,Alabama,103,Ole Miss,78
17,2020-02-22,Alabama-Birmingham,58,Florida Atlantic,65
18,2020-02-22,Alcorn State,61,Alabama A&M,71
19,2020-02-22,Little Rock,81,Arkansas State,78
20,2020-02-22,Austin Peay,80,Eastern Illinois,83
21,2020-02-22,Belmont,83,Eastern Kentucky,70
22,2020-02-22,Bradley,78,Valparaiso,90
23,2020-02-22,Brown,45,Cornell,63
24,2020-02-22,Cal State Bakersfield,54,Seattle,69
25,2020-02-22,California,52,Washington,87
26,2020-02-22,California Baptist,95,Chicago State,53
27,2020-02-22,UC-Davis,56,UCSB,70
28,2020-02-22,UC-Irvine,87,Cal State Northridge,64
29,2020-02-22,UC-Riverside,61,Cal Poly,49
30,2020-02-22,Campbell,61,Gardner-Webb,73
31,2020-02-22,Central Michigan,81,Northern Illinois,82
32,2020-02-22,Charlotte,72,Western Kentucky,70
33,2020-02-22,Citadel,84,Western Carolina,96
34,2020-02-22,Clemson,82,Boston College,64
35,2020-02-22,College of Charleston,55,UNC Wilmington,68
36,2020-02-22,Delaware State,86,Coppin State,98
37,2020-02-22,Drake,53,Illinois State,57
38,2020-02-22,ETSU,80,Samford,74
39,2020-02-22,Eastern Michigan,55,Ball State,64
40,2020-02-22,Elon,71,Towson,84
41,2020-02-22,Florida Gulf Coast,55,NJIT,39
42,2020-02-22,Fresno State,76,Nevada,78
43,2020-02-22,Georgetown,68,DePaul,74
44,2020-02-22,Georgia,80,Vanderbilt,78
45,2020-02-22,Georgia Southern,81,Texas-Arlington,61
46,2020-02-22,Georgia State,76,Texas State,86
47,2020-02-22,Georgia Tech,72,Syracuse,79
48,2020-02-22,Grand Canyon,80,Utah Valley,92
49,2020-02-22,Hampton,87,Winthrop,81
50,2020-02-22,Hartford,75,Binghamton,74
51,2020-02-22,Hawaii,60,Long Beach State,64
52,2020-02-22,High Point,54,Longwood,57
53,2020-02-22,Hofstra,78,Delaware,62
54,2020-02-22,Houston Baptist,73,Sam Houston State,77
55,2020-02-22,Howard,67,North Carolina A&T,71
56,2020-02-22,IUPUI,72,UIC,77
57,2020-02-22,Jackson State,61,Grambling,63
58,2020-02-22,Kennesaw State,55,Jacksonville,69
59,2020-02-22,La Salle,72,George Washington,62
60,2020-02-22,Lipscomb,74,North Florida,82
61,2020-02-22,Louisiana,77,Louisiana-Monroe,83
62,2020-02-22,LSU,86,South Carolina,80
63,2020-02-22,Louisiana Tech,73,North Texas,71
64,2020-02-22,Loyola (IL),62,Missouri State,74
65,2020-02-22,Loyola Marymount,66,Portland,58
66,2020-02-22,Maine,46,Stony Brook,54
67,2020-02-22,UMBC,66,Vermont,64
68,2020-02-22,Maryland-Eastern Shore,55,North Carolina Central,74
69,2020-02-22,UMass,57,Fordham,49
70,2020-02-22,Mercer,85,Chattanooga,80
71,2020-02-22,Miami (OH),65,Akron,75
72,2020-02-22,Michigan,71,Purdue,63
73,2020-02-22,Middle Tennessee,61,Southern Miss,53
74,2020-02-22,Mississippi State,75,Texas A&M,87
75,2020-02-22,Missouri,68,Arkansas,78
76,2020-02-22,Montana,59,Montana State,54
77,2020-02-22,Murray State,59,SIU-Edwardsville,58
78,2020-02-22,Navy,75,Army,86
79,2020-02-22,Omaha,93,Western Illinois,86
80,2020-02-22,New Hampshire,68,Albany (NY),56
81,2020-02-22,New Orleans,82,McNeese State,77
82,2020-02-22,Nicholls State,65,Central Arkansas,84
83,2020-02-22,Norfolk State,63,Florida A&M,66
84,2020-02-22,UNC Greensboro,71,VMI,68
85,2020-02-22,North Dakota State,68,North Dakota,71
86,2020-02-22,Northeastern,77,Drexel,68
87,2020-02-22,Northern Arizona,70,Eastern Washington,80
88,2020-02-22,Northern Colorado,85,Idaho State,72
89,2020-02-22,Northern Kentucky,61,Youngstown State,59
90,2020-02-22,Ohio,61,Bowling Green State,62
91,2020-02-22,Oklahoma,66,Oklahoma State,83
92,2020-02-22,Old Dominion,66,Marshall,74
93,2020-02-22,Oregon State,73,Arizona State,74
94,2020-02-22,Penn,65,Harvard,69
95,2020-02-22,Pepperdine,61,San Francisco,63
96,2020-02-22,Prairie View,69,Arkansas-Pine Bluff,61
97,2020-02-22,Presbyterian,64,UNC Asheville,75
98,2020-02-22,Princeton,65,Dartmouth,62
99,2020-02-22,Rhode Island,75,Davidson,77
100,2020-02-22,Rice,62,UTEP,68
101,2020-02-22,Richmond,71,St. Bonaventure,75
102,2020-02-22,Sacramento State,67,Idaho,56
103,2020-02-22,St. Joseph's,55,George Mason,62
104,2020-02-22,San Diego,63,Saint Mary's,92
105,2020-02-22,San Jose State,71,Colorado State,78
106,2020-02-22,Santa Clara,74,Pacific,87
107,2020-02-22,South Alabama,74,Coastal Carolina,71
108,2020-02-22,South Carolina State,65,Bethune-Cookman,69
109,2020-02-22,USC Upstate,60,Radford,81
110,2020-02-22,Southeast Missouri State,62,Tennessee Tech,71
111,2020-02-22,Southern,56,Alabama State,44
112,2020-02-22,SMU,57,Tulsa,79
113,2020-02-22,Southern Utah,71,Weber State,82
114,2020-02-22,Stephen F. Austin,80,Incarnate Word,56
115,2020-02-22,Stetson,49,Liberty,77
116,2020-02-22,UT-Martin,58,Jacksonville State,72
117,2020-02-22,Tennessee State,63,Morehead State,66
118,2020-02-22,Texas,70,Kansas State,59
119,2020-02-22,Texas A&M-Corpus Christi,62,Lamar,79
120,2020-02-22,Texas-Rio Grande Valley,62,New Mexico State,78
121,2020-02-22,Texas Southern,94,Mississippi Valley State,92
122,2020-02-22,Texas Tech,87,Iowa State,57
123,2020-02-22,Toledo,68,Western Michigan,59
124,2020-02-22,Troy,59,Appalachian State,68
125,2020-02-22,Tulane,75,UCF,74
126,2020-02-22,Virginia,59,Pitt,56
127,2020-02-22,William & Mary,78,James Madison,74
128,2020-02-22,Wofford,66,Furman,67
129,2020-02-22,Wright State,81,Cleveland State,74
130,2020-02-22,Wyoming,78,Air Force,72
131,2020-02-22,Yale,83,Columbia,65
0,2020-02-23,Maryland,72,Ohio State,79
1,2020-02-23,Penn State,60,Indiana,68
2,2020-02-23,Butler,59,Creighton,81
3,2020-02-23,St. John's (NY),65,Seton Hall,81
4,2020-02-23,American,60,Boston University,64
5,2020-02-23,Bucknell,60,Lehigh,69
6,2020-02-23,Canisius,57,Manhattan,56
7,2020-02-23,Green Bay,88,Oakland,92
8,2020-02-23,Holy Cross,60,Colgate,90
9,2020-02-23,Indiana State,64,Evansville,62
10,2020-02-23,LIU,71,Saint Francis (PA),74
11,2020-02-23,Loyola (MD),70,Lafayette,68
12,2020-02-23,Merrimack,57,Mount St. Mary's,65
13,2020-02-23,Miami (FL),71,Notre Dame,87
14,2020-02-23,Milwaukee,73,Detroit,79
15,2020-02-23,Minnesota,83,Northwestern,57
16,2020-02-23,New Mexico,61,Boise State,74
17,2020-02-23,Niagara,54,Marist,76
18,2020-02-23,Quinnipiac,78,Monmouth,89
19,2020-02-23,Rider,54,St. Peter's,73
20,2020-02-23,Robert Morris,70,Fairleigh Dickinson,75
21,2020-02-23,Rutgers,71,Wisconsin,79
22,2020-02-23,Sacred Heart,83,Bryant,76
23,2020-02-23,Siena,62,Fairfield,59
24,2020-02-23,South Dakota,80,South Dakota State,85
25,2020-02-23,South Florida,71,UConn,78
26,2020-02-23,USC,65,Utah,79
27,2020-02-23,Southern Illinois,52,Northern Iowa,64
28,2020-02-23,Stanford,75,Washington State,57
29,2020-02-23,Temple,63,East Carolina,67
30,2020-02-23,Wagner,75,St. Francis (NY),71
31,2020-02-23,Wichita State,64,Cincinnati,67
0,2020-02-24,Oklahoma State,58,Kansas,83
1,2020-02-24,Louisville,67,Florida State,82
2,2020-02-24,West Virginia,57,Texas,67
3,2020-02-24,Alcorn State,80,Alabama State,77
4,2020-02-24,Delaware State,80,Morgan State,90
5,2020-02-24,Hampton,67,Gardner-Webb,81
6,2020-02-24,Howard,65,North Carolina Central,80
7,2020-02-24,Maryland-Eastern Shore,62,North Carolina A&T,83
8,2020-02-24,Nebraska,59,Illinois,71
9,2020-02-24,Norfolk State,55,Bethune-Cookman,78
10,2020-02-24,Prairie View,88,Mississippi Valley State,69
11,2020-02-24,South Carolina State,56,Florida A&M,62
12,2020-02-24,Southern,64,Alabama A&M,37
13,2020-02-24,Texas Southern,72,Arkansas-Pine Bluff,74
0,2020-02-25,Kansas State,66,Baylor,85
1,2020-02-25,Dayton,62,George Mason,55
2,2020-02-25,Colorado State,60,San Diego State,66
3,2020-02-25,Duke,101,Wake Forest,113
4,2020-02-25,Kentucky,69,Texas A&M,60
5,2020-02-25,Ole Miss,58,Auburn,67
6,2020-02-25,Iowa,70,Michigan State,78
7,2020-02-25,Texas Tech,51,Oklahoma,65
8,2020-02-25,Akron,60,Bowling Green State,78
9,2020-02-25,Alabama,73,Mississippi State,80
10,2020-02-25,Buffalo,69,Ohio,80
11,2020-02-25,Clemson,59,Georgia Tech,68
12,2020-02-25,DePaul,67,Xavier,78
13,2020-02-25,Drake,60,Loyola (IL),64
14,2020-02-25,La Salle,49,Davidson,74
15,2020-02-25,Memphis,53,SMU,58
16,2020-02-25,Miami (OH),61,Kent State,74
17,2020-02-25,Missouri State,74,Valparaiso,89
18,2020-02-25,Nevada,73,Wyoming,68
19,2020-02-25,NC State,79,UNC,85
20,2020-02-25,Northern Illinois,73,Eastern Michigan,71
21,2020-02-25,San Jose State,56,Utah State,94
22,2020-02-25,TCU,59,Iowa State,65
23,2020-02-25,Toledo,93,Central Michigan,81
24,2020-02-25,Tulane,57,Tulsa,62
25,2020-02-25,Western Michigan,61,Ball State,71
0,2020-02-26,Maryland,74,Minnesota,73
1,2020-02-26,St. John's (NY),60,Villanova,71
2,2020-02-26,Rutgers,64,Penn State,65
3,2020-02-26,Albany (NY),69,UMass-Lowell,88
4,2020-02-26,Arkansas State,74,Louisiana,77
5,2020-02-26,Binghamton,76,UMBC,74
6,2020-02-26,Boise State,66,UNLV,76
7,2020-02-26,Boston University,55,Lehigh,57
8,2020-02-26,Bradley,74,Illinois State,71
9,2020-02-26,Cal State Northridge,73,Long Beach State,64
10,2020-02-26,UCF,65,UConn,81
11,2020-02-26,Chattanooga,71,VMI,64
12,2020-02-26,Colgate,70,Bucknell,71
13,2020-02-26,Denver,51,Purdue-Fort Wayne,58
14,2020-02-26,Duquesne,81,St. Bonaventure,77
15,2020-02-26,East Carolina,68,South Florida,73
16,2020-02-26,ETSU,60,Wofford,54
17,2020-02-26,Evansville,64,Northern Iowa,84
18,2020-02-26,Furman,81,UNC Greensboro,67
19,2020-02-26,Georgetown,72,Marquette,93
20,2020-02-26,Georgia,90,South Carolina,94
21,2020-02-26,Hartford,65,Stony Brook,54
22,2020-02-26,Holy Cross,61,Army,67
23,2020-02-26,Incarnate Word,66,Lamar,86
24,2020-02-26,Indiana State,77,Southern Illinois,68
25,2020-02-26,Lafayette,59,American,79
26,2020-02-26,LSU,66,Florida,81
27,2020-02-26,Loyola (MD),57,Navy,62
28,2020-02-26,Marist,56,Manhattan,65
29,2020-02-26,Mercer,73,Citadel,57
30,2020-02-26,Missouri,61,Vanderbilt,52
31,2020-02-26,New Hampshire,77,Maine,70
32,2020-02-26,New Mexico,58,Air Force,60
33,2020-02-26,Nicholls State,93,Houston Baptist,85
34,2020-02-26,North Dakota,83,Omaha,84
35,2020-02-26,Northwestern State,59,Stephen F. Austin,90
36,2020-02-26,Notre Dame,62,Boston College,61
37,2020-02-26,Rhode Island,76,Fordham,75
38,2020-02-26,Richmond,73,George Washington,70
39,2020-02-26,St. Joseph's,63,Saint Louis,76
40,2020-02-26,Sam Houston State,69,Abilene Christian,85
41,2020-02-26,Samford,78,Western Carolina,109
42,2020-02-26,Siena,84,Quinnipiac,77
43,2020-02-26,Southeastern Louisiana,82,McNeese State,104
44,2020-02-26,Syracuse,72,Pitt,49
45,2020-02-26,Tennessee,69,Arkansas,86
46,2020-02-26,Texas A&M-Corpus Christi,81,New Orleans,75
47,2020-02-26,Utah,62,Stanford,70
48,2020-02-26,Utah Valley,66,California Baptist,73
49,2020-02-26,Virginia,56,Virginia Tech,53
50,2020-02-26,VCU,52,UMass,60
0,2020-02-27,San Diego,59,Gonzaga,94
1,2020-02-27,Oregon State,54,Oregon,69
2,2020-02-27,Wisconsin,81,Michigan,74
3,2020-02-27,Colorado,62,California,76
4,2020-02-27,Ohio State,75,Nebraska,54
5,2020-02-27,Arizona,48,USC,57
6,2020-02-27,Arizona State,72,UCLA,75
7,2020-02-27,Bryant,72,Fairleigh Dickinson,74
8,2020-02-27,Cal State Fullerton,59,Hawaii,70
9,2020-02-27,UC-Irvine,82,Cal Poly,76
10,2020-02-27,UCSB,65,UC-Riverside,60
11,2020-02-27,Central Connecticut,58,Merrimack,69
12,2020-02-27,Central Michigan,57,Miami (OH),76
13,2020-02-27,Cleveland State,70,Milwaukee,68
14,2020-02-27,Delaware,71,College of Charleston,80
15,2020-02-27,Detroit,67,UIC,84
16,2020-02-27,Drexel,65,UNC Wilmington,76
17,2020-02-27,Eastern Illinois,72,Southeast Missouri State,70
18,2020-02-27,Eastern Kentucky,62,Murray State,74
19,2020-02-27,Eastern Washington,69,Southern Utah,51
20,2020-02-27,Gardner-Webb,83,Charleston Southern,74
21,2020-02-27,Idaho,49,Northern Colorado,93
22,2020-02-27,Illinois,74,Northwestern,66
23,2020-02-27,Indiana,49,Purdue,57
24,2020-02-27,Iona,86,Canisius,65
25,2020-02-27,Jacksonville,67,Florida Gulf Coast,73
26,2020-02-27,Jacksonville State,55,Tennessee State,65
27,2020-02-27,James Madison,57,Northeastern,77
28,2020-02-27,Liberty,76,Kennesaw State,52
29,2020-02-27,Longwood,58,Presbyterian,55
30,2020-02-27,Louisiana-Monroe,63,Little Rock,79
31,2020-02-27,Louisiana Tech,91,Western Kentucky,95
32,2020-02-27,Marshall,80,Alabama-Birmingham,88
33,2020-02-27,Montana,56,Northern Arizona,57
34,2020-02-27,Montana State,52,Sacramento State,81
35,2020-02-27,Morehead State,58,Austin Peay,67
36,2020-02-27,Mount St. Mary's,62,Saint Francis (PA),75
37,2020-02-27,New Mexico State,67,Grand Canyon,53
38,2020-02-27,NJIT,65,North Alabama,72
39,2020-02-27,UNC Asheville,80,High Point,76
40,2020-02-27,North Florida,85,Stetson,72
41,2020-02-27,North Texas,78,Florida International,59
42,2020-02-27,Oakland,68,IUPUI,71
43,2020-02-27,Pacific,60,Loyola Marymount,53
44,2020-02-27,Portland,65,San Francisco,81
45,2020-02-27,Portland State,89,Idaho State,76
46,2020-02-27,Radford,81,Hampton,78
47,2020-02-27,Saint Mary's,78,Santa Clara,72
48,2020-02-27,St. Peter's,54,Niagara,63
49,2020-02-27,South Dakota State,69,North Dakota State,71
50,2020-02-27,SIU-Edwardsville,90,UT-Martin,75
51,2020-02-27,St. Francis (NY),63,Sacred Heart,73
52,2020-02-27,Temple,69,Wichita State,72
53,2020-02-27,Tennessee Tech,62,Belmont,65
54,2020-02-27,Texas-Rio Grande Valley,59,Cal State Bakersfield,79
55,2020-02-27,UTSA,71,Florida Atlantic,80
56,2020-02-27,Towson,76,Hofstra,65
57,2020-02-27,Wagner,66,LIU,74
58,2020-02-27,Western Illinois,70,Oral Roberts,113
59,2020-02-27,Winthrop,90,USC Upstate,82
60,2020-02-27,Youngstown State,92,Green Bay,102
0,2020-02-28,Davidson,67,Dayton,82
1,2020-02-28,Dartmouth,82,Cornell,70
2,2020-02-28,Georgia Southern,79,Georgia State,70
3,2020-02-28,Harvard,77,Columbia,69
4,2020-02-28,Kent State,69,Ohio,76
5,2020-02-28,Monmouth,67,Rider,79
6,2020-02-28,Penn,73,Yale,76
7,2020-02-28,Princeton,71,Brown,49
8,2020-02-28,Quinnipiac,60,Fairfield,58
9,2020-02-28,Siena,52,Marist,50
10,2020-02-28,Texas State,87,Texas-Arlington,85
11,2020-02-28,Washington State,78,Washington,74
12,2020-02-28,Wright State,64,Northern Kentucky,62
0,2020-02-29,Kansas,62,Kansas State,58
1,2020-02-29,Baylor,72,TCU,75
2,2020-02-29,Saint Mary's,76,Gonzaga,86
3,2020-02-29,San Diego State,83,Nevada,76
4,2020-02-29,Florida State,69,Clemson,70
5,2020-02-29,Duke,50,Virginia,52
6,2020-02-29,Auburn,66,Kentucky,73
7,2020-02-29,Michigan State,78,Maryland,66
8,2020-02-29,Providence,58,Villanova,54
9,2020-02-29,Seton Hall,88,Marquette,79
10,2020-02-29,Penn State,68,Iowa,77
11,2020-02-29,BYU,81,Pepperdine,64
12,2020-02-29,Oklahoma,73,West Virginia,62
13,2020-02-29,Texas,68,Texas Tech,58
14,2020-02-29,Air Force,74,Colorado State,87
15,2020-02-29,Akron,86,Buffalo,73
16,2020-02-29,Alabama A&M,58,Texas Southern,85
17,2020-02-29,Alabama State,58,Prairie View,65
18,2020-02-29,American,90,Holy Cross,47
19,2020-02-29,Arizona,64,UCLA,69
20,2020-02-29,Arizona State,61,USC,71
21,2020-02-29,Arkansas,89,Georgia,99
22,2020-02-29,Arkansas-Pine Bluff,46,Grambling,60
23,2020-02-29,Army,65,Colgate,91
24,2020-02-29,Austin Peay,61,Murray State,75
25,2020-02-29,Ball State,63,Toledo,69
26,2020-02-29,Belmont,72,Tennessee State,65
27,2020-02-29,Binghamton,70,New Hampshire,89
28,2020-02-29,Bowling Green State,55,Miami (OH),73
29,2020-02-29,Bryant,80,Wagner,59
30,2020-02-29,Bucknell,71,Boston University,74
31,2020-02-29,Cal State Fullerton,92,Cal State Northridge,99
32,2020-02-29,UC-Riverside,49,Hawaii,43
33,2020-02-29,UCSB,58,UC-Irvine,69
34,2020-02-29,Central Arkansas,70,Abilene Christian,75
35,2020-02-29,UCF,54,Tulsa,65
36,2020-02-29,Central Michigan,63,Eastern Michigan,67
37,2020-02-29,Charleston Southern,65,Presbyterian,76
38,2020-02-29,Chicago State,58,UMKC,80
39,2020-02-29,Citadel,58,Furman,82
40,2020-02-29,Cleveland State,67,Green Bay,74
41,2020-02-29,Coastal Carolina,84,Appalachian State,77
42,2020-02-29,UConn,84,East Carolina,63
43,2020-02-29,Coppin State,72,Morgan State,65
44,2020-02-29,Dartmouth,76,Columbia,57
45,2020-02-29,Delaware,82,UNC Wilmington,65
46,2020-02-29,Delaware State,84,Maryland-Eastern Shore,63
47,2020-02-29,DePaul,42,Butler,60
48,2020-02-29,Detroit,90,IUPUI,88
49,2020-02-29,Drexel,66,College of Charleston,75
50,2020-02-29,Eastern Illinois,70,SIU-Edwardsville,52
51,2020-02-29,Eastern Washington,68,Northern Colorado,64
52,2020-02-29,Elon,79,William & Mary,86
53,2020-02-29,Fairleigh Dickinson,83,Mount St. Mary's,77
54,2020-02-29,Florida,58,Tennessee,63
55,2020-02-29,Fordham,69,St. Joseph's,73
56,2020-02-29,Gardner-Webb,70,Radford,62
57,2020-02-29,George Mason,78,Duquesne,81
58,2020-02-29,George Washington,51,VCU,75
59,2020-02-29,Harvard,67,Cornell,58
60,2020-02-29,High Point,76,Winthrop,84
61,2020-02-29,Howard,59,Norfolk State,89
62,2020-02-29,Idaho,55,Southern Utah,87
63,2020-02-29,Illinois State,71,Evansville,60
64,2020-02-29,Incarnate Word,70,Texas A&M-Corpus Christi,78
65,2020-02-29,Iona,91,Niagara,100
66,2020-02-29,Iowa State,61,Oklahoma State,73
67,2020-02-29,Purdue-Fort Wayne,66,Oral Roberts,72
68,2020-02-29,Jacksonville,53,Stetson,52
69,2020-02-29,James Madison,81,Hofstra,97
70,2020-02-29,Lamar,76,Stephen F. Austin,95
71,2020-02-29,Lehigh,74,Loyola (MD),71
72,2020-02-29,Liberty,71,Lipscomb,77
73,2020-02-29,Long Beach State,76,UC-Davis,77
74,2020-02-29,LIU,67,Sacred Heart,76
75,2020-02-29,Louisiana,69,Little Rock,91
76,2020-02-29,Loyola (IL),67,Bradley,66
77,2020-02-29,UMBC,48,Maine,74
78,2020-02-29,UMass,71,Richmond,95
